id	lab	st	et	TOTUSJH_min	TOTUSJH_max	TOTUSJH_median	TOTBSQ_min	TOTBSQ_max	TOTBSQ_median	TOTPOT_min	TOTPOT_max	TOTPOT_median
3520	NF	2013-12-22T20:36:00	2013-12-23T08:24:00	2378.244185721196	2746.046012871155	2568.4277378518077	38835480168.407005	42070582834.3616	40843354801.126495	6.869742672275255e+23	7.219765095557719e+23	7.094113422591296e+23
3320	NF	2013-11-03T11:12:00	2013-11-03T23:00:00	50.870942202317146	83.75616468311216	68.11413961372244	347869934.8686	586897657.7095001	499042924.07455003	2.586111535231693e+21	4.5828890644033794e+21	3.622868697670708e+21
3366	C	2013-11-11T23:12:00	2013-11-12T11:00:00	3538.8299342701343	3930.673290312697	3681.6389613866645	60265538153.2775	63650097299.65151	62157188546.39105	8.662504873732325e+23	9.220051937357068e+23	8.972071590290619e+23
3273	NF	2013-10-20T07:00:00	2013-10-20T18:48:00	370.4044316294723	462.9529896835868	419.16538886750425	2666391004.6418	3069714016.6689005	2848587909.9420004	1.7835070545722394e+22	2.2012817444288007e+22	1.9728847768022076e+22
3272	NF	2013-10-11T15:36:00	2013-10-12T03:24:00	7.463776684381733	22.28392557156397	13.735142814524352	51309673.6747	108833918.39020002	87111705.65475	3.718513952226165e+20	8.510788639609768e+20	5.4724640601732796e+20
3432	NF	2013-11-29T09:36:00	2013-11-29T21:24:00	735.1094931485081	829.125808135437	792.1166942501186	14099958188.2453	14857009578.1663	14544744232.38825	2.666439050547066e+23	2.823720014977017e+23	2.740711168430218e+23
3483	NF	2013-12-20T13:36:00	2013-12-21T01:24:00	905.2287439189042	1021.5878979264528	974.2334533059046	21678567803.7136	23759190840.4855	22850142611.928	3.316699069505899e+23	3.675823076462138e+23	3.497793356512522e+23
3580	NF	2014-01-11T13:00:00	2014-01-12T00:48:00	1045.890326265608	1222.6578070645626	1160.5112718846308	15540122057.517504	17149814001.788202	16515611113.820103	1.4916439284603962e+23	1.840185627097047e+23	1.7473944231522226e+23
3400	NF	2013-11-19T12:12:00	2013-11-20T00:00:00	437.6474248651641	548.2759200500702	497.12135903223566	10225453880.511902	11054736671.9329	10797338633.511051	1.7545976702276114e+23	1.977505377994173e+23	1.8417298863481502e+23
3448	C	2013-12-04T03:24:00	2013-12-04T15:12:00	524.0182730960311	727.2978972807695	611.6355358429973	3529669526.224401	4458370358.2062	4039083171.8999	2.765629991315713e+22	3.63825412708706e+22	3.2683968053587458e+22
3561	NF	2014-01-07T03:12:00	2014-01-07T15:00:00	17.663574491939517	35.4085574264272	24.04358677400877	163714212.37989998	284324753.5927	202323907.16075	1.0687477244860947e+21	2.1055230825185888e+21	1.464523428931597e+21
3595	NF	2014-01-13T21:24:00	2014-01-14T09:12:00	64.58530013338978	80.92439458364397	72.37043354211588	572028287.4449999	684148231.8658	620228827.99305	4.2153730452552617e+21	4.935018077439131e+21	4.490783204191188e+21
3457	C	2013-12-11T13:36:00	2013-12-12T01:24:00	547.2685944188539	783.2350055424178	573.5382179171013	9121507396.7211	10125156826.8494	9271669600.90475	1.281179243955348e+23	1.4679275316284235e+23	1.3431799532385909e+23
3490	NF	2013-12-13T21:24:00	2013-12-14T09:12:00	338.69339218689584	425.3657612181602	390.6284361273926	6641103463.463699	7292293926.152202	7052371757.315401	7.381569597162586e+22	8.775088883647317e+22	8.329163030822734e+22
3407	NF	2013-11-21T08:36:00	2013-11-21T20:24:00	14.101763820782626	31.983799739935442	18.3786936459406	90119203.5611	154113155.10799998	106105631.48905	6.035314612573037e+20	1.0960327206289096e+21	7.362183912206371e+20
3449	NF	2013-12-08T06:24:00	2013-12-08T18:12:00	30.000044401471072	48.50407541047251	38.48187551876816	351775918.3658	598952100.5232	437377921.19490004	1.5737375755806116e+21	2.4589370029471406e+21	1.961235043961192e+21
3542	NF	2013-12-31T23:12:00	2014-01-01T11:00:00	605.8584252705747	743.015675685027	673.697377191345	4743612130.202499	5565754871.5925	5248216314.16775	3.975866085740584e+22	6.388843388633523e+22	4.60681075835259e+22
3688	M	2014-02-06T09:00:00	2014-02-06T20:48:00	4245.779338593069	4654.397397234554	4356.552162189861	59354011348.3531	61761861781.5459	60169404081.61865	9.518706417369504e+23	1.0447445398470991e+24	9.966846190610556e+23
3515	NF	2013-12-20T05:24:00	2013-12-20T17:12:00	475.294738997933	572.4360822775168	530.1493073880545	5668066263.8883	6585715935.7886	6209105694.549601	9.619053764175075e+22	1.088220970688857e+23	1.0219329872635933e+23
3420	NF	2013-12-03T14:24:00	2013-12-04T02:12:00	37.32087453080327	79.84755090939717	50.615341326647304	478840178.02699995	806482230.2519	570413230.8310001	1.9792981091633248e+21	4.6527526228428996e+21	2.6638647084717724e+21
3494	NF	2013-12-12T23:48:00	2013-12-13T11:36:00	5.364112091841203	15.704346858367591	10.251817246041515	32789150.729300003	89462739.361	62263067.7757	2.347894285570628e+20	7.030616971208207e+20	4.4808837668998545e+20
3330	NF	2013-11-01T06:48:00	2013-11-01T18:36:00	314.26941483588075	388.5114854801832	346.43077740503156	2817545982.1057	3389543622.4816003	2927325651.6672	2.113751690717224e+22	2.6549244141776017e+22	2.293946182199617e+22
3513	NF	2013-12-19T14:24:00	2013-12-20T02:12:00	431.7002453086661	490.31606960853037	454.0745262348165	4125565513.8236	4517924694.8004	4336939396.2086	3.0595870736788474e+22	3.4816664447759407e+22	3.293881920283217e+22
3291	M	2013-10-26T05:48:00	2013-10-26T17:36:00	3172.9440885053737	3462.3846535318457	3308.5839794200792	51290273854.7562	55759667550.5068	52099623061.46735	9.539624935853616e+23	1.027251473765597e+24	9.827134673430636e+23
3647	C	2014-01-23T23:00:00	2014-01-24T10:48:00	2315.954889752246	2603.7319627176403	2400.1587120678573	36296546923.5683	39694006149.0839	38282099413.87546	6.798905387034361e+23	7.13717662518881e+23	7.045460094073994e+23
3515	NF	2013-12-20T08:24:00	2013-12-20T20:12:00	475.294738997933	571.6342791180115	531.3935437072487	5668066263.8883	6700475966.2953005	6249926841.1251	9.619053764175075e+22	1.088220970688857e+23	1.042995928206709e+23
3306	NF	2013-10-28T09:24:00	2013-10-28T21:12:00	50.237097809136756	64.95934370140787	57.31217266274331	425670819.2916	562100075.1266	477314838.5571	3.0325833104903855e+21	4.156107748437101e+21	3.373203855754763e+21
3415	C	2013-12-03T00:00:00	2013-12-03T11:48:00	726.6393620841327	897.2276177506329	821.2820966428117	9737271360.5535	11134941061.2804	10153811047.743801	6.830598787010963e+22	8.664453673197512e+22	7.679724100836388e+22
3268	NF	2013-10-12T17:36:00	2013-10-13T05:24:00	4.2862814341867495	14.170933501580999	9.046423796013233	33356678.0719	111637331.7763	69223928.13275	2.8032762883664108e+20	8.359104114485565e+20	5.075768579110246e+20
3304	NF	2013-10-21T14:48:00	2013-10-22T02:36:00	5.1253889389110165	20.484782922520395	11.764383379449866	34632637.4393	135625028.3228	84762444.30450001	2.5396385516575385e+20	1.0351050909323136e+21	5.56327779459771e+20
3415	NF	2013-11-29T18:00:00	2013-11-30T05:48:00	823.0954220449169	931.9509479026664	853.230884895677	8007704031.240602	8280914783.042	8123622501.3148	9.185621679566189e+22	9.988486589271664e+22	9.614374071840258e+22
3481	NF	2013-12-08T23:12:00	2013-12-09T11:00:00	201.49677128848904	302.6297252397306	261.49500289050457	2058556529.3151	3215558446.5224004	2593442113.8243504	1.1060256228463346e+22	2.350979831134215e+22	1.531169298573583e+22
3542	NF	2013-12-27T17:12:00	2013-12-28T05:00:00	728.8832092904142	876.3741522957257	775.3155621956957	10967102225.9369	11980577535.8656	11417309928.860748	1.245711397611101e+23	1.4050702839276122e+23	1.3403706942311141e+23
3542	C	2013-12-29T19:12:00	2013-12-30T07:00:00	918.1387764176552	1028.0551242636045	974.2059790682708	9158854369.7591	10427156112.2312	10049148884.2384	9.578486147808633e+22	1.1165938076614498e+23	1.043173792283989e+23
3550	NF	2013-12-28T14:24:00	2013-12-29T02:12:00	9.070409188458743	16.500205333653586	13.027797260799652	52614456.75130001	101494726.8841	74659470.81795001	4.449659655007304e+20	7.906477559031933e+20	6.095476083377323e+20
3686	C	2014-02-07T18:00:00	2014-02-08T05:48:00	6114.9692295671375	6983.400456425144	6510.413157993865	101357595119.0792	107822924298.5064	104274954936.96207	1.8004863684535358e+24	1.9178396799329105e+24	1.837740249945575e+24
3401	NF	2013-11-20T00:00:00	2013-11-20T11:48:00	38.39584170069676	56.948544220865486	45.8930879270242	246598377.4038	350982896.0521	296935039.17630005	1.343577444198749e+21	2.3743249894310176e+21	1.8525795606539503e+21
3439	NF	2013-11-30T11:12:00	2013-11-30T23:00:00	27.837969140347013	53.57718085099182	38.67949905422436	202177532.60799998	294189295.2438	241517378.90794998	1.594817914341907e+21	2.9527217245726426e+21	2.2295805299632505e+21
3343	NF	2013-11-03T18:36:00	2013-11-04T06:24:00	2.728677127400151	9.480721123186756	5.685060540903821	20616598.5821	51791427.1037	34054354.1639	7.427867890941896e+19	2.227910622047912e+20	1.3421437521403986e+20
3293	NF	2013-10-20T23:48:00	2013-10-21T11:36:00	319.94477171325667	404.72695986213	371.6946601404495	3036969293.2581	3771850153.5096	3587416096.6811504	2.5971552783899006e+22	4.0863499584116735e+22	3.3122611431658633e+22
3515	C	2013-12-17T21:24:00	2013-12-18T09:12:00	51.05635628931292	360.89002879570364	71.48122816675507	462834116.1542001	2901008253.3168	617587372.44085	2.583893797189229e+21	3.5704618673891063e+22	3.9682257649939094e+21
3339	NF	2013-11-04T21:12:00	2013-11-05T09:00:00	49.86310113758582	64.6673238305811	56.16761137766244	362261546.79570013	462152639.405	385670994.85660005	2.533716945946129e+21	3.450020284690904e+21	2.818877243974529e+21
3407	NF	2013-11-20T01:36:00	2013-11-20T13:24:00	36.77529006763685	52.647093603087995	43.70473173499258	257908337.1335	385249066.5417	282759840.64255	2.0909107828370663e+21	2.865549596186715e+21	2.3210653685679003e+21
3330	NF	2013-11-04T03:48:00	2013-11-04T15:36:00	880.8582821257908	1095.9809800042276	945.468074354174	9556804814.4832	10189995371.4136	9992581754.7766	1.471845401859138e+23	1.614557009529478e+23	1.567787435596062e+23
3503	NF	2013-12-14T20:36:00	2013-12-15T08:24:00	42.69086012007803	60.08260806857126	53.55302296506186	303427784.2367	437893465.926	381520661.45735	2.588275303630823e+21	3.682636890814703e+21	3.2598908893205983e+21
3446	NF	2013-12-01T18:36:00	2013-12-02T06:24:00	147.64099102355155	236.703299647974	191.13432741781838	2018203262.7754	2307329571.8198	2247052666.37675	2.0812354188536042e+22	2.884484212471553e+22	2.6201109668287864e+22
3326	NF	2013-11-02T01:24:00	2013-11-02T13:12:00	73.04155834875317	128.35930514083228	100.21529482616457	831191926.1601001	1227955480.8594005	1096716297.7085	4.802401968180086e+21	9.227805359188892e+21	7.139928112147305e+21
3401	NF	2013-11-22T18:00:00	2013-11-23T05:48:00	16.406937968114647	25.597852654832217	20.48652861086344	109869224.9989	176691731.58380002	139794086.49865	6.702202117440062e+20	1.3686501393950012e+21	9.522679934822814e+20
3578	NF	2014-01-11T11:36:00	2014-01-11T23:24:00	34.42227153825827	54.33927951426903	42.4826933784855	384014150.64	465998818.4653	408470258.87595	2.318250667828676e+21	3.175967346605627e+21	2.697774277167926e+21
3537	NF	2013-12-23T18:12:00	2013-12-24T06:00:00	2.9410483813780672	55.75936363583771	47.77379172059827	23255834.0776	509260753.1909	449779593.46015	1.3253344915724742e+20	3.181300218526796e+21	2.902305789013822e+21
3297	NF	2013-10-22T00:36:00	2013-10-22T12:24:00	10.643570917768473	20.68869809947259	13.95432627768725	81751862.03410001	158860216.3776	97426905.76785	5.800136779568973e+20	1.085354631039848e+21	7.569524194212825e+20
3480	NF	2013-12-11T19:36:00	2013-12-12T07:24:00	8.446084514396091	15.346741870844516	11.095417588974922	62431223.37180001	111460467.6326	74126556.47514999	3.589558110531359e+20	1.4939164360395312e+21	5.383166130279438e+20
3446	NF	2013-12-02T22:36:00	2013-12-03T10:24:00	100.62942543323078	139.07273683087342	120.49123807941814	1195348670.9867005	1632017443.0624006	1465135712.8808002	1.2013528364753145e+22	1.9392168257797577e+22	1.7303486741458104e+22
3481	NF	2013-12-09T18:12:00	2013-12-10T06:00:00	316.59242439038366	426.93569844375213	369.96346415506525	3018928245.6825	3387840792.278501	3241773388.41475	2.0500268879098254e+22	2.547266049882583e+22	2.3441883159000573e+22
3719	C	2014-02-14T10:12:00	2014-02-14T22:00:00	256.91050094724477	333.95305326650737	281.67959387237215	3283231378.374	3629647472.5783	3394166779.33155	1.9823753791267983e+22	2.7440437480846275e+22	2.2030519307231545e+22
3449	NF	2013-12-04T07:24:00	2013-12-04T19:12:00	4.9164039873790735	33.210615315829465	10.2651778377862	44744862.8157	178812346.2033	62079887.23685	1.283340187168482e+20	9.428890148876432e+20	2.4267578174449805e+20
3295	NF	2013-10-28T08:00:00	2013-10-28T19:48:00	2144.205975451641	2312.368610580098	2223.2362732508027	35237233579.7639	37547934357.518	35698602990.071655	5.401915807887663e+23	5.77130343217877e+23	5.56151391012217e+23
3336	NF	2013-11-08T20:48:00	2013-11-09T08:36:00	234.7149360152758	329.8048539502761	300.21813988289716	3155841716.3791	3885998451.0248	3564839156.2301006	1.3510652097388138e+22	2.158976509845104e+22	1.7803172034152617e+22
3480	NF	2013-12-10T21:36:00	2013-12-11T09:24:00	23.65365901646699	47.451410716140224	38.499368082009326	136168648.7136	341039038.7638	252320607.84895003	9.440431957107072e+20	2.2698412279942323e+21	1.4927674181927646e+21
3490	NF	2013-12-11T19:24:00	2013-12-12T07:12:00	559.5903540220218	672.6030857718955	621.6011708064318	8712173418.210001	9251532075.8992	9112825020.9859	1.2756242240452705e+23	1.4443255827182968e+23	1.3294035072734535e+23
3311	NF	2013-10-31T12:48:00	2013-11-01T00:36:00	769.4124388435747	969.6082008304712	904.377395222499	11769341843.72	13298087002.3254	12899807889.871151	1.999627932602989e+23	2.4640725133776582e+23	2.3207198333427355e+23
3400	NF	2013-11-24T17:12:00	2013-11-25T05:00:00	297.9078354340145	343.3495969223332	330.28599866151103	7901289392.0302	8314339197.4844	8122561160.966602	1.6234057730158875e+23	1.6978790596690294e+23	1.655525667915849e+23
3553	NF	2013-12-30T01:36:00	2013-12-30T13:24:00	56.4623849865596	77.63723414962482	65.91765394527049	374677226.9862	563609582.8382001	432765892.1536	3.138550783682692e+21	4.404097186620667e+21	3.679732553066882e+21
3529	NF	2013-12-21T19:48:00	2013-12-22T07:36:00	84.32033870254116	132.8731605329213	100.36661299759061	658963246.1563001	935585543.7574	755826117.8789501	4.666064023138064e+21	7.175112819647796e+21	5.856714908949985e+21
3297	NF	2013-10-21T02:36:00	2013-10-21T14:24:00	0.10265844364369836	24.635829548388532	18.402959504368383	849580.4387999999	160917031.04050002	137370543.37919998	3.372260278332364e+18	1.1267029422372195e+21	8.119564717441694e+20
3879	C	2014-03-22T01:48:00	2014-03-22T13:36:00	1368.3047589366024	1614.1946966896412	1475.8440690084046	17910637186.5459	22115677186.0253	20436796221.379303	2.4747799387370155e+23	2.669124176929662e+23	2.553693266216476e+23
3370	NF	2013-11-15T02:00:00	2013-11-15T13:48:00	20.865131749347444	34.288115851223964	27.326258687589586	146692804.6121	224453246.2329	184167558.88520002	9.096096721710002e+20	1.4978989108407066e+21	1.1805131797763533e+21
3560	NF	2014-01-02T15:24:00	2014-01-03T03:12:00	409.04562185521036	492.6602455852964	459.67113755717327	4762778334.9328	5421354864.0818	5160988081.42455	5.412016645445416e+22	6.541619541672269e+22	6.087978978467284e+22
3558	NF	2014-01-01T03:00:00	2014-01-01T14:48:00	30.170224871213232	44.39350916771959	37.96259028331264	207156750.0301	255520435.7861	233547420.7015	1.49348273376551e+21	2.04355767947592e+21	1.806057962120344e+21
3347	NF	2013-11-12T04:36:00	2013-11-12T16:24:00	155.908567126082	189.04628175552784	169.7284952989993	1745813050.0046	2085250227.768	1857212690.9141502	1.1070217523961145e+22	1.3309095386909138e+22	1.1853188541719383e+22
3334	NF	2013-11-07T17:00:00	2013-11-08T04:48:00	23.79764102116188	41.765178812603935	29.138140623830942	155801794.5184	314563966.8054	189474508.56225002	9.76278866542069e+20	2.665373140547857e+21	1.4439678462777607e+21
3515	NF	2013-12-20T17:24:00	2013-12-21T05:12:00	386.0575667132924	573.7077410277128	453.6984277954372	5693760664.5017	6700475966.2953005	5878218738.780951	8.998563551674715e+22	1.083228031183576e+23	9.73111980803777e+22
3273	NF	2013-10-21T18:00:00	2013-10-22T05:48:00	296.239158203438	343.5736210130508	320.43348173178697	2600244544.2366	2878704385.915	2687130975.3764505	1.8457787097051e+22	2.03578806848281e+22	1.9559099180512887e+22
3291	M	2013-10-27T15:48:00	2013-10-28T03:36:00	3551.8149699533174	3844.755397581015	3670.243461490093	64814225042.9023	71424639227.0153	69234707608.4672	1.1629530439821756e+24	1.3154664048729028e+24	1.2401225107281408e+24
3513	NF	2013-12-25T17:24:00	2013-12-26T05:12:00	236.24749329198391	330.5023953824358	252.58072887177798	2160843403.8025	2603608174.1089997	2296675196.23425	1.615216941370025e+22	2.17374674182253e+22	1.7607280969848371e+22
3441	NF	2013-11-29T04:48:00	2013-11-29T16:36:00	52.544061452544405	78.31426568767827	62.13122175098666	504848910.2047	625501735.9281	556538756.64265	4.0471380728492704e+21	5.189866765171704e+21	4.6352403278869037e+21
3323	NF	2013-10-31T01:48:00	2013-10-31T13:36:00	150.56265077258604	287.5640323711646	199.52683616309307	1065644424.1597002	2604342725.4709	1860347958.056	1.2231831466511354e+22	2.7237240877156766e+22	1.8295462907922948e+22
3366	C	2013-11-15T18:12:00	2013-11-16T06:00:00	3219.966102386887	3629.631048287415	3357.6475814420646	30128910616.1082	33608090662.578	32422564341.39766	3.834958875488336e+23	4.575057698317912e+23	4.3545311881748754e+23
3804	C	2014-03-07T14:00:00	2014-03-08T01:48:00	707.5159267617382	857.1578297228027	809.684407427065	8623058331.711601	9969971804.5822	9353614190.775349	6.232457617844893e+22	8.984989116738105e+22	8.021323782442857e+22
3321	C	2013-10-30T10:00:00	2013-10-30T21:48:00	2942.8978622479576	3384.240940223432	3009.188671665809	44224841857.5112	46208861190.5771	44736895697.16705	8.4782305738134e+23	9.02294024295046e+23	8.553337411020961e+23
3365	NF	2013-11-09T06:36:00	2013-11-09T18:24:00	7.449545830282282	18.87813029961668	14.093796694932262	63716961.59900001	120615964.6547	94465666.71965	3.8723552845944966e+20	9.665814786926378e+20	7.187378531713716e+20
3364	C	2013-11-17T09:24:00	2013-11-17T21:12:00	3123.0413943559483	3580.231826293881	3264.833961194425	41970679213.4638	48880001276.1655	44510664310.57544	6.668519440915728e+23	7.725771736426179e+23	7.091945593123267e+23
3291	M	2013-10-22T04:48:00	2013-10-22T16:36:00	2880.6644301596543	3315.0297464530768	3080.542256250931	28565774173.405407	33495451843.7537	30353984572.105354	5.550986532952765e+23	6.853372230134637e+23	6.213239801683582e+23
3420	NF	2013-11-28T04:24:00	2013-11-28T16:12:00	142.28765901605576	226.22103701350568	173.1875108202741	870231541.9102001	1133353647.6847	998813683.78505	6.760059003019012e+21	9.814886867595988e+21	8.304079706347795e+21
3432	NF	2013-12-05T02:36:00	2013-12-05T14:24:00	426.97465483968944	490.21022616303145	462.2216952449085	7163953681.1829	8248410355.6942	7879385611.505402	7.2518906512270416e+22	9.085471785696265e+22	8.649157705637494e+22
3465	NF	2013-12-08T20:12:00	2013-12-09T08:00:00	848.7743758029299	1135.0818339305847	984.4408809599515	5874026380.2141	7269112604.7833	7036749626.4424	4.820823203627895e+22	6.135107405374848e+22	5.715681679437359e+22
3400	NF	2013-11-25T17:12:00	2013-11-26T05:00:00	323.87420132670456	382.51630076409936	343.8396509512429	7771579597.600902	7985725161.794802	7889835253.023951	1.468533898167677e+23	1.5613201741778163e+23	1.5227226495790827e+23
3420	NF	2013-12-01T02:24:00	2013-12-01T14:12:00	157.37498741804248	190.08113305207647	171.8982674104484	1163613593.898	1357542176.5816998	1258941823.1524	8.790763155393736e+21	1.0326668165951225e+22	9.44911971896783e+21
3371	NF	2013-11-15T14:12:00	2013-11-16T02:00:00	411.8944723346037	542.7624550112198	480.81883054569903	6250371297.3356	6979544163.4297	6767561536.1487	5.482237035553351e+22	7.0539408599240856e+22	6.297725360301934e+22
3503	NF	2013-12-14T07:36:00	2013-12-14T19:24:00	32.336271859090104	57.57907517414596	50.64136137150142	274659276.9403	428792336.1948	402285381.7756001	2.315051509239817e+21	3.791058510664682e+21	3.3291736221610316e+21
3474	NF	2013-12-12T19:00:00	2013-12-13T06:48:00	24.716005704766783	39.70635183398166	32.22093202753545	188831451.5426	273707537.1444	242810917.90095	1.4162487906314174e+21	2.0289239254058758e+21	1.8027253308886265e+21
3306	NF	2013-10-27T18:24:00	2013-10-28T06:12:00	70.4267532822245	85.94150436426253	78.23149059243866	561454068.7910001	654877039.3768001	603222291.1472	4.037448062760271e+21	4.849639751826872e+21	4.3988059306821587e+21
3341	C	2013-11-12T13:12:00	2013-11-13T01:00:00	2677.825729210604	2815.762459188339	2739.885588982402	37925398759.3076	40272877274.248695	38560281231.15326	4.397448360671987e+23	4.9555318816977126e+23	4.7493756475744905e+23
3288	C	2013-10-26T01:48:00	2013-10-26T13:36:00	210.542804823735	445.08082244545335	346.87600588393235	2240057610.2451	4671024123.9812	3602476357.3894005	1.0931305321981786e+22	2.5672375735251682e+22	1.844450302130763e+22
3541	NF	2013-12-28T16:48:00	2013-12-29T04:36:00	12.482980021259134	34.984410723407336	26.007430205938448	79647141.0299	197466717.9737	149109057.038	5.5116200840933e+20	1.580409886898093e+21	1.1297014084483217e+21
3586	NF	2014-01-09T23:48:00	2014-01-10T11:36:00	409.2629784977645	479.5647503050354	438.342583518293	8615597226.554	9446743829.2457	9145717974.86985	1.6380727495282688e+23	1.731718292407379e+23	1.7019239586689852e+23
3366	C	2013-11-13T13:12:00	2013-11-14T01:00:00	4037.1380713749672	4797.121535326889	4156.320875801644	54200479375.949104	57550833989.67841	55686138909.654	7.462056413745137e+23	8.224900469623398e+23	7.776359133922938e+23
3457	NF	2013-12-13T08:36:00	2013-12-13T20:24:00	334.8908971134369	526.101976147987	407.846972647027	6763704774.1448	9115156672.7303	7491894278.076752	8.986106647716821e+22	1.0932114175168035e+23	9.531858668449216e+22
3578	NF	2014-01-05T02:36:00	2014-01-05T14:24:00	35.987750277014435	52.259358235366925	44.65288870015792	252644127.25180003	465977992.45080006	336885485.64985	1.9285745524423857e+21	3.0981077493245705e+21	2.2130571265311386e+21
3405	NF	2013-11-19T14:12:00	2013-11-20T02:00:00	11.790687562372884	20.273290624269663	15.699526699403581	67426930.7644	121716936.8912	102640016.5589	3.574587026412226e+20	8.256827752895266e+20	5.672438107551045e+20
3415	NF	2013-11-29T00:00:00	2013-11-29T11:48:00	863.6408926869348	1011.9744298463846	962.6915729060661	8450794048.2682	10755452283.034702	9639672620.872551	1.0345281618299709e+23	1.444669912661025e+23	1.2074640833375743e+23
3341	M	2013-11-04T04:12:00	2013-11-04T16:00:00	4191.941350978138	4839.265270269124	4363.857338873049	69593341139.60031	75428294430.87799	71509371783.6619	1.2025397259967012e+24	1.345789840501283e+24	1.2419487756912416e+24
3284	NF	2013-10-16T06:00:00	2013-10-16T17:48:00	17.386352521123825	38.82357922337023	24.11467295471291	103457675.4818	269062115.3536	159036262.86635	7.327734275797241e+20	1.8707198570787137e+21	1.0522340116281945e+21
3341	M	2013-11-04T09:12:00	2013-11-04T21:00:00	4205.019246088537	5239.3789502688205	4635.424469201307	69593341139.60031	78428635067.3594	72695554115.213	1.2025397259967012e+24	1.4059666763863696e+24	1.2873661148891174e+24
3401	NF	2013-11-23T16:00:00	2013-11-24T03:48:00	27.992327086345714	38.89309510849415	32.69493395575683	247518095.2311	300769443.45470005	272989682.90545	1.5409011040426941e+21	2.1816373375370577e+21	1.8405380428959176e+21
3779	C	2014-02-26T05:24:00	2014-02-26T17:12:00	741.8662772502049	941.1717081757864	896.6617821592677	5689781772.1752	7378233817.3493	6415594647.700001	5.153352353407252e+22	7.97428803742146e+22	6.979034535820136e+22
3273	NF	2013-10-13T22:00:00	2013-10-14T09:48:00	920.0073021668253	1107.179467978836	1025.9394718371054	11644658684.3542	14296680130.9989	13303438852.6633	8.943547645665937e+22	1.283323387521829e+23	1.029932698268333e+23
3813	C	2014-03-08T12:24:00	2014-03-09T00:12:00	804.5145815375487	996.6950030993075	887.7376654706729	6958455637.6779	8610843177.1487	7866283963.084251	7.628545797642041e+22	9.166732600731325e+22	8.168196911401888e+22
3362	NF	2013-11-09T12:48:00	2013-11-10T00:36:00	29.301719209389066	51.44752640614418	40.99339497429466	294340356.31270003	474495544.1461	395196694.02015007	1.7854812902610276e+21	3.3246632579297287e+21	2.5133649298317246e+21
3347	NF	2013-11-10T06:36:00	2013-11-10T18:24:00	140.86106338236138	189.01225451687824	150.51521570583446	1061315288.6287	1321959714.6683002	1170132900.54405	7.740075306098414e+21	1.0743929636752231e+22	8.851021258349055e+21
3311	NF	2013-11-03T00:48:00	2013-11-03T12:36:00	574.2536788940722	683.1356415992373	654.8485969353109	9053222340.8939	9870997957.0196	9548151733.337301	1.0145208776615168e+23	1.2813126061405784e+23	1.1645911093062967e+23
3473	NF	2013-12-09T10:24:00	2013-12-09T22:12:00	2517.343549882405	2725.2561012506617	2634.1869026002278	37116012135.2392	39745308176.9876	38157680111.9059	5.163389375622344e+23	5.475362941263277e+23	5.284995647721e+23
3490	NF	2013-12-11T04:24:00	2013-12-11T16:12:00	455.4677232776153	533.3369402616477	491.26000513264694	7572295476.493502	8628555275.3661	7866011115.071199	1.2352181546508605e+23	1.3699881308187709e+23	1.2743821921039615e+23
3368	NF	2013-11-13T23:48:00	2013-11-14T11:36:00	612.1069610554247	690.6063041685878	652.0801542900277	11867618999.2681	13658484831.2574	12554442326.037651	2.285606383802252e+23	2.497037394568708e+23	2.3586983339425087e+23
3288	C	2013-10-19T09:48:00	2013-10-19T21:36:00	536.7444072653027	680.1438111611088	593.5917954400071	3855261434.5662	4442558650.9847	4176530725.90545	3.5026964045011324e+22	4.32348318068463e+22	3.923152613152781e+22
3515	C	2013-12-18T08:24:00	2013-12-18T20:12:00	324.14512536660243	645.649228012764	562.3254183632301	2571590385.0740004	5850273601.620999	4575345598.237	3.3788657781600835e+22	7.574112768090296e+22	5.6218602475894205e+22
3686	M	2014-02-06T06:00:00	2014-02-06T17:48:00	7924.5479058934025	8722.341627751102	8146.969223348309	113888833393.95973	119152442472.3278	115489181849.6593	2.2426676544184768e+24	2.358914534552585e+24	2.2679188737330476e+24
3490	NF	2013-12-12T11:24:00	2013-12-12T23:12:00	451.6547411490022	564.2841753627853	533.4248504111163	8157241865.278002	8960264402.3824	8463932391.61935	1.092771081762643e+23	1.221583331879106e+23	1.1755316851600337e+23
3686	M	2014-02-06T02:00:00	2014-02-06T13:48:00	7849.455657466908	8722.341627751102	8192.799252156261	113892860568.7174	119152442472.3278	117715431473.5992	2.243887587241372e+24	2.3933894375592809e+24	2.3333449983048436e+24
3320	NF	2013-10-31T11:12:00	2013-10-31T23:00:00	50.40953978931185	85.05224221432509	67.70072095642503	325360512.0313	446624369.8091	397410175.95659995	1.9272433293738828e+21	3.104466309686527e+21	2.3652273030948685e+21
3385	NF	2013-11-22T00:36:00	2013-11-22T12:24:00	147.81327565389915	194.0132863586953	162.23782864612335	1156261801.7333002	1580217862.4882002	1301308200.1978002	9.060134877383432e+21	1.2221152425855966e+22	9.985306483751947e+21
3401	NF	2013-11-19T10:00:00	2013-11-19T21:48:00	58.15227085532872	79.40546034257058	66.4342781728163	338612275.9294	424908099.98560005	393481705.943	2.6309027112951344e+21	3.0786955903528196e+21	2.829446959207806e+21
